"Module"	"Gene"	"Rank_kWithin"	"kWithin"	"kWithin_per_possible_edge"	"kME_signed"	"abs_kME"	"Rank_abs_kME"	"Fraction_kWithin_from_negative_correlations"	"Top_decile_kWithin"	"Beta7_module"	"In_best_matching_beta7_module"	"V3_gene"	"V5_gene"	"V3_MapMan_annotated"	"V5_MapMan_annotated"	"V3_TF_label"	"V5_TF_label"	"V3_leaf_terms"	"V5_leaf_terms"	"Veraison_CS_exact_zero_fraction"	"Veraison_PN_exact_zero_fraction"	"Veraison_CS_minus_PN_2012"	"Veraison_CS_minus_PN_2013"	"Veraison_CS_minus_PN_2014"	"Veraison_same_direction_all_years"	"Harvest_CS_exact_zero_fraction"	"Harvest_PN_exact_zero_fraction"	"Harvest_CS_minus_PN_2012"	"Harvest_CS_minus_PN_2013"	"Harvest_CS_minus_PN_2014"	"Harvest_same_direction_all_years"
"M10"	"VIT_07s0005g01700"	1	8.93634243978552	0.235166906310145	0.97360499972166	0.97360499972166	1	0.064125071010002	TRUE	"M7"	TRUE	"Vitvi07g02230"	"Vitvi05_01chr07g06780"	TRUE	TRUE	TRUE	FALSE	"RNA biosynthesis.transcriptional regulation.transcription factor (bHLH)"	"mapman:Cell wall organisation.cell surface reactive oxygen homeostasis.bHLH transcription factor *(UPBEAT)"	0	0	-1.09168267045852	-1.1866919596896	-0.973535665769651	TRUE	0.111111111111111	0	-2.271357472922	-1.47913690319975	-0.465321072734242	TRUE
"M10"	"VIT_17s0000g01930"	2	8.33108627342927	0.219239112458665	0.953132282483091	0.953132282483091	3	0.0516598578262052	TRUE	"M7"	TRUE	"Vitvi17g00162"	"Vitvi05_01chr17g02250"	TRUE	TRUE	FALSE	FALSE	"Solute transport.carrier-mediated transport.APC superfamily.potassium cation transporter (HAK/KUP/KT)"	"mapman:Solute transport.carrier-mediated transport.APC superfamily.potassium cation transporter *(HAK/KUP/KT)"	0	0	0.0956130038322502	0.78474449301071	0.39595347157378	TRUE	0	0	-1.04877894807843	-0.169866939581125	0.89680121069645	FALSE
"M10"	"VIT_17s0000g05580"	3	8.3017409353631	0.218466866720082	0.95536294078852	0.95536294078852	2	0.0894965671265537	TRUE	"M7"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-0.447497631477435	0.226842008140403	-0.117037446652672	FALSE	0	0	-0.455242494467597	-0.426642029939502	-0.775642080652746	TRUE
"M10"	"VIT_17s0000g00430"	4	7.50696262653218	0.197551648066636	0.926999311376452	0.926999311376452	8	0.0840515566242714	TRUE	"M1"	FALSE	"Vitvi17g00046"	NA	TRUE	FALSE	TRUE	FALSE	"RNA biosynthesis.transcriptional regulation.transcription factor (bHLH); External stimuli response.light.UV-A/blue light.cryptochrome-mediated photoperception.transcriptional regulator (CIB)"	NA	0	0	-0.220803148941195	-0.0786703240916591	-0.269360175560257	TRUE	0	0	-0.500026837931232	0.048963244360591	0.178436701857349	FALSE
"M10"	"VIT_02s0025g01610"	5	7.17805586265227	0.188896206911902	0.933484779233269	0.933484779233269	5	0.0825451473522261	FALSE	"M7"	TRUE	"Vitvi02g00149"	"Vitvi05_01chr02g01860"	TRUE	TRUE	FALSE	FALSE	"Multi-process regulation.phosphoinositide lipid regulatory system.phosphatidylinositol 4/5-phosphate.phosphatidylinositol 4-kinase (PI4K-gamma)"	"mapman:Multi-process regulation.phosphoinositide signalling.phosphoinositide homeostasis.phosphatidylinositol 4-kinase *(PI4K-gamma)"	0	0	0.104185426055463	-0.148499797678689	-0.157264027259997	FALSE	0	0	0.215603737946831	0.619028178531381	0.822153283015471	TRUE
"M10"	"VIT_05s0102g00710"	6	6.9697262825646	0.183413849541174	-0.934429976018736	0.934429976018736	4	0.974490961623676	FALSE	"M7"	TRUE	"Vitvi05g01516"	"Vitvi05_01chr05g23320"	TRUE	TRUE	FALSE	FALSE	"Carbohydrate metabolism.sucrose metabolism.degradation.fructose kinase"	"mapman:Carbohydrate metabolism.sucrose metabolism.degradation.fructose kinase; mapman:Enzyme classification.EC_2 transferases.EC_2-7 transferase transferring phosphorus-containing group"	0	0	0.818775250813252	1.20478795140565	0.684571044469167	TRUE	0	0	0.52279700734077	0.110832915665241	0.474386503076916	TRUE
"M10"	"VIT_19s0015g01300"	7	6.69505015649454	0.176185530434067	0.930935677666457	0.930935677666457	6	0.047110802514241	FALSE	"M1"	FALSE	"Vitvi19g00760"	NA	TRUE	FALSE	FALSE	FALSE	"Solute transport.carrier-mediated transport.APC superfamily.AAAP family.amino acid transporter (AAP)"	NA	0	0	-1.14737533420095	-1.16467237447048	-1.13652053511959	TRUE	0	0	-2.40157538166163	-1.36842811473495	-0.600878036678367	TRUE
"M10"	"VIT_16s0098g00790"	8	6.64093979490214	0.174761573550056	0.925815266606467	0.925815266606467	10	0.0646125375990457	FALSE	"M7"	TRUE	"Vitvi16g02059"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	0.308337811868117	0.2516132814778	0.713897823132275	TRUE	0	0	0.232971933767066	0.128804883100036	0.709763139912784	TRUE
"M10"	"VIT_16s0100g00400"	9	6.45339461472526	0.169826174071717	0.924382390461053	0.924382390461053	12	0.0871914042809155	FALSE	"M7"	TRUE	"Vitvi16g00942"	NA	TRUE	FALSE	TRUE	FALSE	"RNA biosynthesis.transcriptional regulation.AP2/ERF  transcription factor superfamily.transcription factor (DREB)"	NA	0	0	-0.912478705975783	-0.517824904347107	-0.120369248245642	TRUE	0	0	-0.939800481877255	-0.681929205142795	0.259165976628249	FALSE
"M10"	"VIT_03s0091g00260"	10	6.20683934711603	0.163337877555685	0.907986912746446	0.907986912746446	18	0.075412222981055	FALSE	"M1"	FALSE	"Vitvi03g00582"	"Vitvi05_01chr03g09350"	TRUE	TRUE	TRUE	TRUE	"RNA biosynthesis.transcriptional regulation.transcription factor (C2H2-ZF)"	"mapman:RNA biosynthesis.DNA-binding transcriptional regulation.zinc-coordinating DNA-binding domain.ZFP transcription factor"	0	0	-0.402666923304704	-0.306344395226061	-0.400383643569868	TRUE	0	0	-0.0697621226832483	0.440677025583866	0.364680923531003	FALSE
"M10"	"VIT_04s0023g03550"	11	6.16773335387739	0.162308772470458	0.929149478166086	0.929149478166086	7	0.0501331453167358	FALSE	"M7"	TRUE	"Vitvi04g01471"	"Vitvi05_01chr04g20470"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-2.58395472724002	-2.13073263164028	-1.8861341717887	TRUE	0	0	-2.11777981612168	-1.35239318049437	0.132839194895894	FALSE
"M10"	"VIT_00s0271g00110"	12	6.15405752084649	0.161948882127539	0.925838554352174	0.925838554352174	9	0.0407447866436018	FALSE	"M7"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-0.199658163989183	-0.0136720884228367	-0.395816305410395	TRUE	0	0	-3.30716560413456	-4.32679926896307	-3.03844821369025	TRUE
"M10"	"VIT_00s0274g00090"	13	6.05818944369312	0.159426037991924	0.925281670489703	0.925281670489703	11	0.0350214028622272	FALSE	"M7"	TRUE	"Vitvi10g01735"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	0.990701183191914	0.981105566187903	1.21768817977637	TRUE	0	0	-2.65880145507344	-2.59108323830913	-1.76047869071987	TRUE
"M10"	"VIT_15s0048g00740"	14	6.02294670361308	0.158498597463502	0.921597969425128	0.921597969425128	13	0.0541931995070756	FALSE	"M7"	TRUE	"Vitvi15g00727"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-0.46185680130701	-0.0892989560951971	0.868938798696534	FALSE	0	0	-2.98635532919505	-1.953631579348	-2.10350573009411	TRUE
"M10"	"VIT_08s0040g02610"	15	5.92348469195902	0.155881176104185	0.921420242370687	0.921420242370687	14	0.0502948080612295	FALSE	"M7"	TRUE	"Vitvi08g02168"	"Vitvi05_01chr08g12240"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-0.842484241029401	-0.175037513006023	-0.312688327458599	TRUE	0	0	-1.39671653874394	-1.43044337930601	0.183374910694489	FALSE
"M10"	"VIT_02s0033g01120"	16	5.71144896901841	0.150301288658379	0.911926220818902	0.911926220818902	17	0.0887966944447059	FALSE	"M7"	TRUE	"Vitvi02g01143"	"Vitvi05_01chr02g17580"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	0.42604501103842	-0.0538746965979815	-0.204751206067236	FALSE	0	0	-1.01089329586577	-0.354796913108464	-0.192672782253263	TRUE
"M10"	"VIT_04s0023g03540"	17	5.69455771942478	0.149856782090126	0.914834486556963	0.914834486556963	16	0.05236949619044	FALSE	"M7"	TRUE	"Vitvi04g01470"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-2.78797893046452	-2.47405049483876	-2.55504960008132	TRUE	0	0	-1.15181202698685	-0.354191275556227	0.996339099526426	FALSE
"M10"	"VIT_12s0035g02080"	18	5.5893544080311	0.147088273895555	0.919278092614071	0.919278092614071	15	0.0892032543136656	FALSE	"M7"	TRUE	"Vitvi12g02755"	"Vitvi05_01chr12g23210"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-0.157291998577015	-0.566565263821357	-0.451468787708506	TRUE	0	0	-0.904598336181925	-0.112859821406668	1.02471613599011	FALSE
"M10"	"VIT_05s0049g00770"	19	5.30000240685939	0.139473747548931	0.90702976435682	0.90702976435682	19	0.0464927048776096	FALSE	"M7"	TRUE	"Vitvi05g01947"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.49828611757837	-3.1985094612228	-3.04175502702832	TRUE	0	0	-0.794883651462675	-1.42815503627276	0.170994909946405	FALSE
"M10"	"VIT_18s0001g12830"	20	4.85371375020268	0.12772930921586	0.896277110693142	0.896277110693142	21	0.0967461500201551	FALSE	"M7"	TRUE	"Vitvi18g00991"	"Vitvi05_01chr18g14840"	TRUE	TRUE	FALSE	FALSE	"Cell wall organisation.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase"	"mapman:Cell wall organisation.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase *(MAN)"	0	0	-0.7041938343309	-0.63406372734741	-0.89268507817431	TRUE	0	0	-1.86498431513282	-1.51251346418391	-1.68675151060238	TRUE
"M10"	"VIT_12s0059g00490"	21	4.71343378535144	0.124037731193459	0.896161731352495	0.896161731352495	22	0.0465034389834686	FALSE	"M7"	TRUE	"Vitvi12g00355"	"Vitvi05_01chr12g06140"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-0.670499705710821	0.414512185946199	-1.70499775459068	FALSE	0	0	-6.07254982905702	-4.82410016553453	-5.51882141168033	TRUE
"M10"	"VIT_13s0067g00700"	22	4.09638680591599	0.107799652787263	0.898451786942441	0.898451786942441	20	0.0288518584541488	FALSE	"M7"	TRUE	"Vitvi13g00035"	"Vitvi05_01chr13g00430"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-0.635516525590083	0.806012992543447	0.333383806239729	FALSE	0	0	-1.22942918961368	-0.597764029620732	0.257050723983038	FALSE
"M10"	"VIT_12s0142g00160"	23	4.01094207672309	0.105551107282187	0.880018593754926	0.880018593754926	23	0.0497493484121954	FALSE	"M7"	TRUE	"Vitvi12g02185"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-0.462909835680617	0.0134940906158363	-0.0563627690237345	FALSE	0	0	-2.6083246005706	-2.29504734247885	-1.98127857675177	TRUE
"M10"	"VIT_05s0020g00840"	24	3.07138951794252	0.0808260399458558	0.864681727429066	0.864681727429066	24	0.0744648168908813	FALSE	"M7"	TRUE	"Vitvi05g01833"	"Vitvi05_01chr05g04000"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-0.155039929512567	0.0709922629679118	0.0889991846983373	FALSE	0	0	-0.607319130501143	-0.140699157621408	-0.378238899367378	TRUE
"M10"	"VIT_18s0001g15730"	25	2.97440527736147	0.0782738230884597	0.856056048901747	0.856056048901747	26	0.0702952642625288	FALSE	"M7"	TRUE	"Vitvi18g01254"	"Vitvi05_01chr18g18600"	TRUE	TRUE	TRUE	TRUE	"RNA biosynthesis.transcriptional regulation.C2C2 transcription factor superfamily.transcription factor (DOF)"	"mapman:RNA biosynthesis.DNA-binding transcriptional regulation.zinc-coordinating DNA-binding domain.DOF transcription factor"	0	0	-1.87853675899958	-2.39360591505885	-2.33605149444277	TRUE	0	0	-0.748673681745608	-0.874570449604075	-0.144915824086994	TRUE
"M10"	"VIT_08s0040g01890"	26	2.95209206214277	0.0776866332142835	0.862010915730258	0.862010915730258	25	0.14629871528379	FALSE	"M7"	TRUE	"Vitvi08g01038"	NA	TRUE	FALSE	FALSE	FALSE	"Solute transport.channels.MIP family.plasma membrane intrinsic protein (PIP)"	NA	0	0	-0.933776585681796	-0.202009572507713	-0.469276849862226	TRUE	0	0	0.371007941023853	1.08299744984338	-0.422318157411353	FALSE
"M10"	"VIT_00s0274g00080"	27	2.83161718851351	0.074516241802987	0.848929624117933	0.848929624117933	27	0.0399204616537641	FALSE	"M7"	TRUE	"Vitvi10g01734"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	0.630299527349741	0.771627391593269	1.02699155254127	TRUE	0	0	-2.73346493649821	-3.46970345833036	-1.2209744722103	TRUE
"M10"	"VIT_05s0049g00840"	28	2.51784093979652	0.0662589720999085	0.826428061298495	0.826428061298495	28	0.0438827662119086	FALSE	"M7"	TRUE	"Vitvi05g01953"	"Vitvi05_01chr05g10840"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.19618924106788	-2.29794102326337	-1.54529084436124	TRUE	0	0	0.342218535556825	-1.0880945820461	0.411344159615847	FALSE
"M10"	"VIT_04s0023g02280"	29	2.05998343465435	0.0542100903856407	0.821334593093129	0.821334593093129	29	0.0963659377540532	FALSE	"M7"	TRUE	"Vitvi04g02122"	"Vitvi05_01chr04g18750"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.1 transferase transferring one-carbon group"	"mapman:Enzyme classification.EC_2 transferases.EC_2-1 transferase transferring one-carbon group"	0	0	-0.66528429458543	-1.82409665138604	-1.4817968222623	TRUE	0	0	-2.72393425766854	-0.583381943065725	-1.33742710676875	TRUE
"M10"	"VIT_17s0000g07470"	30	1.7199752274207	0.0452625059847554	0.799843121311011	0.799843121311011	30	0.0173664942071119	FALSE	"M7"	TRUE	"Vitvi17g00722"	"Vitvi05_01chr17g11000"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-0.365746784030229	-0.189332639520567	-0.815097966305272	TRUE	0	0	-1.87669334860992	-0.990336774878437	-1.02443680764431	TRUE
"M10"	"VIT_16s0098g01170"	31	1.64670325711813	0.0433342962399508	-0.796989913148376	0.796989913148376	31	0.914024323206387	FALSE	"M7"	TRUE	"Vitvi16g01362"	NA	TRUE	FALSE	TRUE	FALSE	"RNA biosynthesis.transcriptional regulation.Homeobox  transcription factor superfamily.transcription factor (HD-ZIP I/II)"	NA	0	0	-0.189584614664317	-0.376248155493312	-0.286230189271821	TRUE	0	0	-0.274446064003538	-0.220518808450543	-0.139610796789291	TRUE
"M10"	"VIT_08s0007g08010"	32	1.3928019178379	0.0366526820483657	0.785082158805486	0.785082158805486	32	0.0559290065942728	FALSE	"M7"	TRUE	"Vitvi08g02384"	"Vitvi05_01chr08g23500"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	0.163833785352214	-0.610198035152153	-0.315085032993591	FALSE	0	0	-1.09829016457674	-0.605184876965388	0.497087957044046	FALSE
"M10"	"VIT_13s0019g02180"	33	1.28834498330939	0.0339038153502471	0.756048402350457	0.756048402350457	34	0.0261742987866868	FALSE	"M1"	FALSE	"Vitvi13g00343"	"Vitvi05_01chr13g05320"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.1 oxidoreductase acting on CH-OH group of donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-1 oxidoreductase acting on CH-OH group of donor"	0	0	0.905014002799341	0.74254711882406	1.15609186789348	TRUE	0	0	-0.504273494320561	0.316878490726959	0.9571970196632	FALSE
"M10"	"VIT_14s0068g02190"	34	1.25221043882772	0.0329529062849401	0.756127965477491	0.756127965477491	33	0.125309594834257	FALSE	"M7"	TRUE	"Vitvi14g01560"	"Vitvi05_01chr14g23590"	TRUE	TRUE	FALSE	FALSE	"Solute transport.carrier-mediated transport.anion channel / anion:proton antiporter (CLC)"	"mapman:Solute transport.carrier-mediated transport.anion channel / anion:proton antiporter *(CLC)"	0	0	-2.75568835356702	-1.38760785563861	-3.55325019398729	TRUE	0	0	-0.949481962040441	-0.997103983147618	-1.36763727240033	TRUE
"M10"	"VIT_05s0049g00800"	35	1.20577195551258	0.0317308409345415	0.742365952538322	0.742365952538322	35	0.0254172125413633	FALSE	"M7"	TRUE	"Vitvi05g01950"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-5.30153191358472	-4.1477265431715	-3.79740017527677	TRUE	0	0	-2.66256767570858	-2.74227484151158	-2.0936473527605	TRUE
"M10"	"VIT_11s0037g00890"	36	0.847065755965068	0.0222912041043439	-0.696584501019527	0.696584501019527	38	0.868131655106735	FALSE	"M7"	TRUE	"Vitvi11g00805"	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	0.611158772590128	-0.469461827559476	0.489658813916774	FALSE	0	0	-1.69181573158112	-1.68844438632645	0.209986981472604	FALSE
"M10"	"VIT_19s0014g00540"	37	0.765099882316151	0.0201342074293724	-0.707663540458921	0.707663540458921	37	0.98893474231075	FALSE	"M7"	TRUE	"Vitvi19g01808"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.222222222222222	0.444444444444444	0.12221133810227	1.26068505813672	0.442493874492606	TRUE	0	0.222222222222222	3.65195237109186	0.901992057513527	1.52629796107486	TRUE
"M10"	"VIT_09s0002g06400"	38	0.680024186282005	0.0178953733232106	0.677982070499482	0.677982070499482	39	0.0385553136710944	FALSE	"M1"	FALSE	"Vitvi09g00558"	"Vitvi05_01chr09g07890"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	1.61379501407235	1.01522068455277	1.3675635154406	TRUE	0	0	-0.989367005479212	-0.311628739128066	-0.607707479827497	TRUE
"M10"	"VIT_14s0030g02310"	39	0.566865931300497	0.0149175245079078	-0.71424251196425	0.71424251196425	36	0.981527416540333	FALSE	"M7"	TRUE	"Vitvi14g00483"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-0.85899227317118	0.274060331032064	-0.21606945221619	FALSE	0	0	0.6322500512046	1.14380533431292	2.33145131061164	TRUE
"M2"	"VIT_19s0014g05360"	1	61.4423469381533	0.288461722714335	0.99490592112654	0.99490592112654	2	0.39694357449574	TRUE	"M2"	TRUE	"Vitvi19g01988"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.555555555555556	0	-7.04378210825112	-7.0249776868352	-7.3893519338052	TRUE	0.888888888888889	0	-6.92689339834248	-6.63679844869337	-6.8507683533964	TRUE
"M2"	"VIT_16s0039g01920"	2	61.1602932517387	0.287137527003468	0.994987677531149	0.994987677531149	1	0.390201383362218	TRUE	"M2"	TRUE	"Vitvi16g01449"	"Vitvi05_01chr16g02080"	TRUE	FALSE	TRUE	FALSE	"RNA biosynthesis.transcriptional regulation.MYB  transcription factor superfamily.transcription factor (MYB)"	NA	0.777777777777778	0	-4.14461132804304	-4.15428802121215	-4.37258714708066	TRUE	1	0	-3.87211041935618	-3.81352808762133	-3.58267578691198	TRUE
"M2"	"VIT_19s0014g03420"	3	60.9531736603508	0.286165134555638	0.993197886782282	0.993197886782282	3	0.406400457469995	TRUE	"M2"	TRUE	NA	"Vitvi05_01chr19g04700"	FALSE	FALSE	FALSE	FALSE	NA	NA	0.888888888888889	0	-3.92178954160553	-3.75701031288533	-3.53833744134694	TRUE	1	0	-3.60723756207269	-3.5808507282856	-3.42133008512855	TRUE
"M2"	"VIT_19s0014g05370"	4	60.3998225430489	0.283567241986145	0.99307909194944	0.99307909194944	4	0.392085482920079	TRUE	"M2"	TRUE	"Vitvi19g01989"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-7.36561081654624	-6.84259437367186	-7.20553788262611	TRUE	1	0	-7.20073681042342	-6.54781950253982	-6.60315654589322	TRUE
"M2"	"VIT_19s0014g05380"	5	60.170187199895	0.282489141783545	0.99276797798914	0.99276797798914	6	0.396028453599513	TRUE	"M2"	TRUE	"Vitvi19g01990"	NA	TRUE	FALSE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.6 oxidoreductase acting on NADH or NADPH"	NA	0.777777777777778	0	-6.60721818010263	-6.29538686444111	-7.12160069819708	TRUE	0.888888888888889	0	-6.11766298503988	-6.2107542920428	-6.44845678330715	TRUE
"M2"	"VIT_13s0067g02040"	6	59.6086243444146	0.279852696452651	0.992773429605424	0.992773429605424	5	0.409953247203461	TRUE	"M2"	TRUE	"Vitvi13g02260"	"Vitvi05_01chr13g18170"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.222222222222222	0	-4.74185738667978	-4.6288398319158	-4.52106742637407	TRUE	0	0	-3.3376661318008	-4.0390603300116	-3.96598031407131	TRUE
"M2"	"VIT_14s0006g00070"	7	58.6195840391736	0.275209314737904	0.988182366102	0.988182366102	9	0.404495143404177	TRUE	"M2"	TRUE	"Vitvi14g02770"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-4.02524179479142	-3.75391623414837	-3.63972743279006	TRUE	0	0	-3.14307478292233	-4.0397318593514	-3.71983180779522	TRUE
"M2"	"VIT_18s0117g00140"	8	58.2747934520256	0.273590579586975	0.987291910316664	0.987291910316664	10	0.371490380604624	TRUE	"M2"	TRUE	"Vitvi18g03049"	"Vitvi05_01chr18g28120"	TRUE	TRUE	TRUE	TRUE	"RNA biosynthesis.transcriptional regulation.transcription factor (FAR1)"	"mapman:RNA biosynthesis.DNA-binding transcriptional regulation.beta-hairpin exposed by alpha/beta-scaffold structure.FRS/FRF transcription factor"	0	0	-3.65020810181566	-3.38936277491589	-3.16643226365684	TRUE	0.111111111111111	0	-2.88246271008276	-2.71609050170697	-2.701105129244	TRUE
"M2"	"VIT_19s0085g00660"	9	58.1383079019615	0.272949802356627	0.988344530633671	0.988344530633671	8	0.422746680901566	TRUE	"M2"	TRUE	"Vitvi19g02349"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.888888888888889	0	-6.89301725686172	-6.50649070759274	-6.73178770044655	TRUE	0.777777777777778	0	-6.20096840637217	-6.81792023455903	-6.05591804142932	TRUE
"M2"	"VIT_19s0085g00460"	10	57.3949675849795	0.269459941713519	-0.98841440125963	0.98841440125963	7	0.598433751221981	TRUE	"M2"	TRUE	"Vitvi19g01699"	"Vitvi05_01chr19g22100"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.333333333333333	2.53633559035681	2.25254111620254	2.56617088116966	TRUE	0	0.333333333333333	2.41764979957523	2.45037865788614	2.43932434790611	TRUE
"M2"	"VIT_09s0054g00030"	11	57.1467566100507	0.268294631972069	-0.983767090354272	0.983767090354272	11	0.599449525133823	TRUE	"M2"	TRUE	"Vitvi09g01930"	NA	TRUE	FALSE	FALSE	FALSE	"Protein biosynthesis.ribosome biogenesis.large ribosomal subunit (LSU).LSU proteome.component RPL7"	NA	0	0.666666666666667	4.25061240365426	3.99093990189006	3.89352063566503	TRUE	0	0.666666666666667	4.43704672675141	5.07479060008974	4.78310379324399	TRUE
"M2"	"VIT_07s0005g00540"	12	56.5401247420229	0.265446595032971	-0.983152899548507	0.983152899548507	13	0.573675735132959	TRUE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.555555555555556	5.20926649971272	5.31511173252863	5.11723416705723	TRUE	0	0.888888888888889	5.44215786276478	4.98140708696731	4.831378418588	TRUE
"M2"	"VIT_07s0005g06200"	13	56.4346811023574	0.264951554471162	-0.983378510709269	0.983378510709269	12	0.582427873012495	TRUE	"M2"	TRUE	"Vitvi07g00890"	"Vitvi05_01chr07g13000"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0.111111111111111	2.78301032039112	2.26786855245654	2.62564940402289	TRUE	0	0.222222222222222	2.67333183811271	2.75366937413168	2.70469881398582	TRUE
"M2"	"VIT_06s0004g06490"	14	56.0520031474858	0.263154944354394	0.982454096550825	0.982454096550825	16	0.417488133289162	TRUE	"M2"	TRUE	"Vitvi06g00630"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.222222222222222	0	-2.76347046066794	-2.82741312977431	-2.75968269349436	TRUE	0.555555555555556	0	-2.86754270084327	-2.99802660566079	-2.80221833041361	TRUE
"M2"	"VIT_00s0160g00160"	15	54.7007764357812	0.256811156975498	0.982881453850345	0.982881453850345	14	0.383982847397581	TRUE	"M2"	TRUE	"Vitvi07g02828"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.05955736645669	-3.03042998736611	-3.03694028756581	TRUE	0.444444444444444	0	-3.32426994075818	-3.0186738277469	-3.1132592704781	TRUE
"M2"	"VIT_17s0000g00060"	16	54.3339203728883	0.255088828041729	-0.982834949930785	0.982834949930785	15	0.574078250130155	TRUE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	1	4.2102562318912	4.19761931273583	3.43708439467777	TRUE	0	1	3.62709032298377	3.26214415703997	3.40218794827373	TRUE
"M2"	"VIT_19s0014g05330"	17	53.4127170691866	0.250763929902284	0.981663186856598	0.981663186856598	17	0.371265187066085	TRUE	"M2"	TRUE	"Vitvi19g00423"	"Vitvi05_01chr19g07240"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.555555555555556	0	-3.34386155925214	-3.09920878585211	-3.15370719438637	TRUE	1	0	-2.60238555786697	-2.43872423056547	-2.64675658429728	TRUE
"M2"	"VIT_00s0160g00280"	18	53.1794472433261	0.249668766400592	0.979808752362389	0.979808752362389	18	0.3810766084659	TRUE	"M2"	TRUE	"Vitvi07g02817"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-6.77296408789999	-6.75349862331931	-7.28993521419069	TRUE	1	0	-5.31445607144796	-5.91225384644314	-6.42489783038902	TRUE
"M2"	"VIT_07s0005g00530"	19	52.8753499388857	0.248241079525285	-0.975129244899771	0.975129244899771	21	0.575956102120591	TRUE	"M2"	TRUE	"Vitvi07g02204"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0.888888888888889	4.07655451109315	3.36751180037337	3.52181948307819	TRUE	0	0.888888888888889	3.31796518656899	3.49032143085328	3.27955457459958	TRUE
"M2"	"VIT_05s0165g00230"	20	52.4077150184048	0.246045610415046	-0.976844332000174	0.976844332000174	20	0.580965470067059	TRUE	"M2"	TRUE	"Vitvi05g01454"	NA	TRUE	FALSE	FALSE	FALSE	"Vesicle trafficking.Coat protein II (COPII) coatomer machinery.coat protein recruiting.GTPase (Sar1)"	NA	0	1	3.59631541089362	3.08182273382465	2.79380240282583	TRUE	0	1	2.76713982032051	2.53021137377219	3.05327483529104	TRUE
